Episode,Reward,Actor_Loss,Critic_Loss,Duration
115,0.5271347165107727,"[9.144879186351318e-06, -0.0002633461554069072, 8.01787682576105e-05, 0.00011681686009978876, 1.05891422208515e-05, -2.4525994376745075e-05, -0.0001184289576485753, -0.00024798591039143503, -0.0001841065241023898, -0.0001703416637610644, -0.00011468594311736524, -0.00026352854911237955, -0.0002819746732711792, -0.0002119546552421525, -0.00019956607138738036, -4.7419969632755965e-05, 3.569299224182032e-05, 7.381229806924239e-05, 9.402269643032923e-05, 0.00012170781701570377, 7.186638686107472e-05, -2.819725750669022e-06, -2.4489643692504615e-05, -4.571833414956927e-05, -6.829320773249492e-05, -9.197768667945638e-05, -8.27941985335201e-05, -8.951866038842127e-05, -8.725158841116354e-05, -0.00010372441465733573, -0.00013784319162368774, -0.00015408456965815276, -0.0001562683319207281, -0.00018302227545063943, -0.0001566838036524132, -0.00011494779027998447, -0.00012031858204863966, -0.00013924459926784039, -0.00013937725452706218, -0.0001456306199543178, -0.0001513987226644531, -0.00015589038957841694, -0.0001506006228737533, -0.00014398184430319816, -0.00013674134970642626, -0.00013014597061555833, -0.00012441239960025996, -0.00012066021008649841, -0.00011069349420722574, -5.0719783757813275e-05, -4.661107959691435e-05, -3.308851955807768e-05, -2.556068284320645e-05, -2.424725425953511e-05, -0.012679724022746086, -4.536468622973189e-05, -4.4985878048464656e-05, -8.036680083023384e-05, -5.969928315607831e-05, -5.316975511959754e-05, -4.358367368695326e-05, -3.3315460314042866e-05, -0.0016054426087066531]","[2.660995619407913e-07, 0.0001209883630508557, 7.3539549703127705e-06, 1.1985765013378114e-05, 8.26922530450247e-08, 4.1431178487982834e-07, 9.939130904967897e-06, 4.8120688006747514e-05, 2.985841638292186e-05, 2.8669328457908705e-05, 1.4550096238963306e-05, 8.617586718173698e-05, 0.00010917832696577534, 6.745946302544326e-05, 6.471847154898569e-05, 3.948091034544632e-06, 2.41671455114556e-06, 1.1140116839669645e-05, 1.9389777662581764e-05, 3.470277079031803e-05, 1.2913917089463212e-05, 2.114276753673039e-08, 1.686301175141125e-06, 6.175408088893164e-06, 1.4411284610105213e-05, 2.7247735488344915e-05, 2.293846773682162e-05, 2.777860026981216e-05, 2.7225338271819055e-05, 3.979035318479873e-05, 7.283448212547228e-05, 9.451369987800717e-05, 0.00010066729737445712, 0.00014275018475018442, 0.00010827030928339809, 6.01757965341676e-05, 6.797594687668607e-05, 9.37307340791449e-05, 9.666987898526713e-05, 0.00010890259727602825, 0.0001223064464284107, 0.0001351265818811953, 0.00013141371891833842, 0.00012520403834059834, 0.000118282187031582, 0.00011327102401992306, 0.00010964280227199197, 0.00010933595331152901, 9.841588325798512e-05, 2.2127042029751465e-05, 2.00480135390535e-05, 1.0893614671658725e-05, 7.082770025590435e-06, 6.978461897233501e-06, 7.118347184587037e-06, 3.0192533813533373e-05, 3.353439751663245e-05, 0.00012323369446676224, 0.00016618234803900123, 0.00015273367171175778, 0.00012049125507473946, 8.373719902010635e-05, 0.2342250794172287]",63
116,0.12241202872246504,"[-0.0005971306236460805, -0.0010663055581972003, -0.0006877604755572975, -0.0031414602417498827, 0.0003798379038926214, -0.0001373401755699888, -0.001328029902651906, -0.0004712873778771609, -0.00010213151836069301, 2.439015224808827e-05, 3.238076897105202e-05, 4.345916022430174e-05, 7.470461423508823e-05, 6.473138637375087e-05, 0.00016515945026185364, 0.0001465755485696718, 0.0011735522421076894]","[0.00036256315070204437, 0.00038002696237526834, 6.906312046339735e-05, 0.0009911934612318873, 1.6115847756736912e-05, 2.839002263499424e-06, 0.00040253406041301787, 8.17453401396051e-05, 6.329888492473401e-06, 5.922157697568764e-07, 1.706446596472233e-06, 4.9888785724760965e-06, 2.3614953533979133e-05, 2.7796666472568177e-05, 0.0002783621894195676, 0.00033244123915210366, 0.03181832283735275]",17
117,0.04667913541197777,"[-0.0003283374826423824, 1.813542257877998e-05, 0.0006443642196245492, 0.0018752228934317827, 0.000286090187728405, -0.0006734582129865885, -0.0004851339035667479, -0.0001729744835756719, 0.001096518011763692]","[0.0002744628582149744, 2.1145501705177594e-07, 0.00011863055260619149, 0.0007427054224535823, 2.0158220650046133e-05, 0.00016116254846565425, 0.00014260405441746116, 3.416902109165676e-05, 0.002590583637356758]",9
118,0.4194957073777914,"[0.00023859429347794503, 0.00044310890370979905, 0.0008609382784925401, 0.0010754730319604278, -0.00035369591205380857, 0.0002842241374310106, 0.000581567466724664, 0.0005051945336163044, 0.0005849715089425445, 0.0009567059460096061, 0.00045708270044997334, 0.000428287050453946, 0.0004391884431242943, 0.0003624617529567331, 0.00017992725770454854, 0.00014253206609282643, 0.0002560642606113106, 0.00016996062186080962, 0.00011554142110981047, 0.0001234579540323466, 8.239199087256566e-05, 4.178068047622219e-05, 3.9714646845823154e-05, 3.923432086594403e-05, 3.0244071240304038e-05, 1.807759326766245e-05, 3.456603008089587e-05, 3.737933002412319e-05, 3.133972859359346e-05, 4.6903602424208657e-07, -2.1855958038941026e-05, -3.0301089282147586e-05, -2.971197318402119e-05, -2.7778476578532718e-05, -2.6403737138025463e-05, -2.493815918569453e-05, -1.9768389392993413e-05, -1.8099144654115662e-05, -1.6996786143863574e-05, -1.3788571777695324e-05, -6.982510058151092e-06, -5.475553734868299e-06, -5.5595519370399415e-06, -7.054714842524845e-06, -6.6089173742511775e-06, -6.189609848661348e-06, -0.0004927315167151392]","[0.00011388906568754464, 0.0001386927324347198, 0.00025606280541978776, 0.00025859143352136016, 2.3951815819600597e-05, 1.6714846424292773e-05, 8.394959149882197e-05, 8.07953329058364e-05, 0.00014030830061528832, 0.00048668761155568063, 5.242845872999169e-05, 5.900183896301314e-05, 8.031220204429701e-05, 7.156479841796681e-05, 2.267786294396501e-05, 1.832363886933308e-05, 7.68152458476834e-05, 4.360574166639708e-05, 2.5880935936584137e-05, 3.791171911871061e-05, 2.1520456357393414e-05, 6.966106866457267e-06, 7.827919944247697e-06, 9.429089914192446e-06, 6.855796073068632e-06, 2.9689049370063003e-06, 1.3070105524093378e-05, 1.8289592844666913e-05, 1.5293035176000558e-05, 4.075108250845005e-09, 1.0503325029276311e-05, 2.3898352083051577e-05, 2.7225338271819055e-05, 2.827463686116971e-05, 3.035520057892427e-05, 3.221428414690308e-05, 2.4132319595082663e-05, 2.4226696041296236e-05, 2.5693125280668028e-05, 2.038488491962198e-05, 6.319171006907709e-06, 4.711472229246283e-06, 5.911815151193878e-06, 1.1657261893560644e-05, 1.2569040336529724e-05, 1.3618551747640595e-05, 0.10774938762187958]",47
119,0.17831557802855968,"[0.0002802283561322838, -0.001247310428880155, -2.820510599121917e-05, -0.0022022565826773643, -0.0007794748526066542, -0.00020690890960395336, -0.00014346167154144496, -0.00023926130961626768, -0.00011109995102742687, -8.177404379239306e-05, -1.800471727619879e-05, 0.0005625496269203722, -0.00011959059338551015, -3.6578763683792204e-05, -4.181166514172219e-05, -2.118174279530649e-06, 5.7072443269134965e-06, 1.0486471182957757e-05, 1.7078327800845727e-05, 2.2040418116375804e-05, 2.5533881853334606e-05, 0.0006899100262671709]","[1.8129987438442186e-05, 0.0001307562051806599, 5.3684036771528554e-08, 0.00037646235432475805, 7.112087769201025e-05, 8.926827831601258e-06, 8.293110113299917e-06, 4.47312013420742e-05, 1.840652657847386e-05, 1.8255896065966226e-05, 1.5644720861018868e-06, 0.0026211319491267204, 3.5331562685314566e-05, 6.1756304603477474e-06, 1.4593212654290255e-05, 6.549122844035082e-08, 8.081509577095858e-07, 4.527644250629237e-06, 1.9551527657313272e-05, 5.1970582717331126e-05, 0.00010953423043247312, 0.12334459275007248]",22
120,0.4971030782908201,"[0.000579304585698992, -0.0020302911289036274, 0.0009245207183994353, 0.0005200491868890822, 0.0006268459837883711, 0.0004715463437605649, 0.0068626101128757, 0.0004575059865601361, 0.000762103358283639, 0.000294280587695539, 4.466967948246747e-05, -0.002848465694114566, 0.0008785917307250202, 0.0006031704251654446, 0.00039347371784970164, 0.00036998724681325257, 0.0003132154524791986, 0.000354602700099349, 0.0005031080218032002, 0.00032083841506391764, 0.00024670688435435295, 0.00015640773926861584, -1.6685267837601714e-05, -0.007149513345211744, -6.769630272174254e-05, -7.756227569188923e-05, -4.37070157204289e-05, -4.209364851703867e-05, -3.481975363683887e-05, 1.0985202152369311e-06, 0.003624129109084606, 1.6403186236857437e-05, 1.8153907149098814e-05, 1.9390556190046482e-05, 1.9697177776833996e-05, -4.124711995245889e-05, -9.166980453301221e-05, -8.397391502512619e-05, -7.26721846149303e-05, -6.0635251429630443e-05, -5.414044062490575e-05, -3.412874139030464e-05, -2.9348793759709224e-05, -2.5773340894374996e-05, -2.3194257664727047e-05, -2.005748319788836e-05, -1.803638406272512e-05, -1.3208153177401982e-05, -7.771329364913981e-06, -7.126586297090398e-06, -4.298168732930208e-06, 2.2270222999054567e-08, 7.368851697719947e-07, 2.047547980055242e-07, -0.001186501351185143]","[0.00011990264465566725, 0.0006596207385882735, 0.00048616688582114875, 6.533538544317707e-05, 5.1256218284834176e-05, 2.1192259737290442e-05, 1.6407909697591094e-06, 1.9821674868580885e-05, 6.769931496819481e-05, 1.307182992604794e-05, 3.8984234151939745e-07, 0.0020042769610881805, 8.74601537361741e-05, 5.1307757530594245e-05, 2.7982225219602697e-05, 3.110739271505736e-05, 2.7536292691365816e-05, 4.341977182775736e-05, 0.00010603435657685623, 5.262447302811779e-05, 3.8077967474237084e-05, 1.8451561118126847e-05, 2.496211664038128e-07, 4.094143150723539e-06, 5.780526407761499e-06, 8.931591764849145e-06, 3.3261842418141896e-06, 3.5936629956268007e-06, 2.851670615200419e-06, 3.27759241969261e-09, 7.982418424035131e-07, 9.567035021973425e-07, 1.3315224123289227e-06, 1.7204514506374835e-06, 2.0055560980836162e-06, 9.919409421854652e-06, 5.526982931769453e-05, 5.225456698099151e-05, 4.4110409362474456e-05, 3.48015091731213e-05, 3.161156928399578e-05, 1.4342580470838584e-05, 1.2137499652453698e-05, 1.073953535524197e-05, 1.001575765258167e-05, 8.7164717115229e-06, 8.263227755378466e-06, 5.215795226831688e-06, 2.1348671452869894e-06, 2.1411422039818717e-06, 9.366956987832964e-07, 3.0397906414236786e-11, 4.0659703159917626e-08, 3.868522391314855e-09, 0.1603730171918869]",55
121,0.4145881813019514,"[0.0007822415791451931, 0.0017632604576647282, 0.0021217798348516226, 0.001502703526057303, 0.0009375200606882572, 0.0007847555680200458, 0.000652264163363725, 0.0005769768031314015, 0.00038104303530417383, 0.0004715242830570787, 0.000477939669508487, 0.0003998975153081119, 0.00036324851680547, 0.00020416465122252703, 0.00013359497825149447, 0.00012369152682367712, 0.00013504430535249412, 0.0001575854403199628, 0.00017535356164444238, 0.00017714100249577314, 0.00018225407984573394, 0.0001801865000743419, 0.00018524460028856993, 0.00019608347793109715, 6.985449726926163e-05, 6.686753476969898e-05, 6.670692528132349e-05, 6.576874147867784e-05, 6.427404150599614e-05, 6.873015809105709e-05, 7.32706903363578e-05, 7.001849735388532e-05, 7.24507772247307e-05, 7.459658809239045e-05, 6.986414518905804e-05, 6.486376514658332e-05, 5.991816215100698e-05, 5.5160380725283176e-05, 5.180248263059184e-05, 4.566383358906023e-05, 5.424773917184211e-05, 4.973180330125615e-05, 4.2761010263348e-05, 3.537640077411197e-05, 3.4847704228013754e-05, 0.00028682794072665274]","[0.000137753551825881, 0.0005393865867517889, 0.0006983521161600947, 0.00035983233829028904, 0.0001530648733023554, 0.00012409794726409018, 0.00010240421397611499, 9.762287663761526e-05, 5.1992850785609335e-05, 9.817957470659167e-05, 0.00012337177759036422, 0.00010405887587694451, 0.00010201919212704524, 3.7813839298905805e-05, 1.8966320567415096e-05, 1.8856530004995875e-05, 2.583168497949373e-05, 4.013743455288932e-05, 5.6342356401728466e-05, 6.543430936289951e-05, 7.854527939343825e-05, 8.670689567225054e-05, 0.00010321650188416243, 0.00012969800445716828, 1.845418410084676e-05, 1.89780184882693e-05, 2.118354859703686e-05, 2.317013786523603e-05, 2.4937331545515917e-05, 3.211152215953916e-05, 4.1126349969999865e-05, 4.240712951286696e-05, 5.145259638084099e-05, 6.197249604156241e-05, 6.21698418399319e-05, 6.180064519867301e-05, 6.0990343627054244e-05, 6.000819121254608e-05, 6.168648542370647e-05, 5.6169119488913566e-05, 9.407497418578714e-05, 9.466543269809335e-05, 8.459091623080894e-05, 7.053247827570885e-05, 8.37892948766239e-05, 0.006986342836171389]",46
122,0.4759937673807144,"[4.37756534665823e-05, 0.00012675661128014326, -0.00044880356290377676, 0.001970497891306877, -0.008997611701488495, -0.000535723811481148, -0.00022020703181624413, -0.000389415945392102, -0.0003775975783355534, -0.00034574963501654565, -0.0002055466902675107, -0.00016079044144134969, -0.000122714729513973, -8.655380952404812e-05, -2.9280216040206142e-05, -3.561191260814667e-05, -4.9587830289965495e-05, -8.379908103961498e-05, -6.928735820110887e-05, -6.374727672664449e-05, -5.189699732000008e-05, -7.207925227703527e-05, -7.948942948132753e-05, -8.454977796645835e-05, -7.748122880002484e-05, -7.783855107845739e-05, -7.405343785649166e-05, -6.798260437790304e-05, -6.13658776273951e-05, -5.29381723026745e-05, -4.514596730587073e-05, -4.013480429421179e-05, -3.546884181560017e-05, -3.115303843514994e-05, -2.9893370083300397e-05, -1.2149498616054188e-05, -1.6105266695376486e-05, -3.941805061913328e-06, -5.120438686390116e-07, 3.2239043434856285e-07, 5.7530692174623255e-06, 1.1004680345649831e-05, 1.283313031308353e-05, 1.3758214663539547e-05, 1.4469940651906654e-05, 1.4408655260922387e-05, 1.2317887012613937e-05, 1.0954134268104099e-05, 9.764125024958048e-06, 8.458719094051048e-06, 8.601025001553353e-06, 6.904420843056869e-06, -0.00019484224321786314]","[2.288280256834696e-06, 7.79684978624573e-06, 5.0474995077820495e-05, 1.811286125530387e-07, 1.1085077858297154e-05, 4.810704558622092e-05, 1.0789794032461941e-05, 4.3571311834966764e-05, 5.269064786261879e-05, 5.696292282664217e-05, 2.551743818912655e-05, 1.9442699340288527e-05, 1.3900112207920756e-05, 8.336981409229338e-06, 1.135528577833611e-06, 1.9936296666855924e-06, 4.591344350046711e-06, 1.545815757708624e-05, 1.2292801329749636e-05, 1.1997323781542946e-05, 9.07646244741045e-06, 1.9832956240861677e-05, 2.7178086384083144e-05, 3.436022234382108e-05, 3.2062733225757256e-05, 3.5819590266328305e-05, 3.576592280296609e-05, 3.326210207887925e-05, 2.9850438295397907e-05, 2.4456807295791805e-05, 1.9586859707487747e-05, 1.706433431536425e-05, 1.4710940376971848e-05, 1.2528289516922086e-05, 1.2740575584757607e-05, 2.3308991785597755e-06, 4.5431625039782375e-06, 3.0244467552620335e-07, 5.684017700957611e-09, 2.521738373673088e-09, 9.050521612152806e-07, 3.771455794776557e-06, 5.864772447239375e-06, 7.760733751638327e-06, 9.952994332707021e-06, 1.1562519830476958e-05, 9.954827874025796e-06, 9.32473449211102e-06, 8.82184485817561e-06, 7.924145393189974e-06, 9.950549610948656e-06, 7.862227903387975e-06, 0.007723821792751551]",53
123,0.31749430298805237,"[-0.00020551576744765043, 0.08863506466150284, 0.0016776793636381626, 0.0012211244320496917, 0.00040095183067023754, -0.00015396633534692228, 3.172919969074428e-05, 6.787480742787011e-06, 0.00033937772968783975, -0.001541905920021236, 3.046090751013253e-05, 1.875385169114452e-05, -0.00012591459380928427, -0.00027878826949745417, -0.0002997862175107002, -0.00024581243633292615, -0.0001782851613825187, -0.00015974797133821994, -0.03892897069454193, -9.399149712407961e-05, -7.099169306457043e-05, -1.8093005564878695e-05, 2.3772861823090352e-05, 1.889194936666172e-05, 2.6284877094440162e-05, 2.8369844585540704e-05, 3.3424890716560185e-05, 3.210563590982929e-05, 2.8860675229225308e-05, 2.5689998437883332e-05, 2.2659283786197193e-05, 2.0004841644549742e-05, 1.9554694517864846e-05, 1.7364036466460675e-05, 1.4881311471981462e-05, 3.522761835483834e-05]","[3.2750678656157106e-05, 0.0007547134882770479, 0.0009160416666418314, 0.0005169357755221426, 6.40214784652926e-05, 1.14333706733305e-05, 6.199630888659158e-07, 3.72489381561536e-08, 0.00012032676750095561, 2.482977379258955e-07, 4.880367328041757e-07, 2.4852053570612043e-07, 1.4806311810389161e-05, 9.780394611880183e-05, 0.00015256943879649043, 0.00014010023733135313, 9.934048284776509e-05, 0.000105911327409558, 8.066245209192857e-05, 6.57573837088421e-05, 5.0562506658025086e-05, 4.391950824356172e-06, 1.002932640403742e-05, 8.301598427351564e-06, 2.1073854441056028e-05, 3.204763197572902e-05, 5.804628017358482e-05, 7.003452628850937e-05, 7.372375694103539e-05, 7.586475840071216e-05, 7.646935409866273e-05, 7.700610876781866e-05, 9.484108886681497e-05, 9.629444684833288e-05, 9.111019608099014e-05, 0.0006601557834073901]",36
124,0.8628222839906812,"[-0.00014388738782145083, -0.001027301070280373, -1.2157899618614465e-05, -0.0016318920534104109, 0.00013774078979622573, 0.0002081186103168875, -5.8109919336857274e-05, -0.0004883184446953237, -0.0003473117249086499, 0.0006046884227544069, -4.4696647819364443e-05, -0.0004964674008078873, -0.000875609228387475, -0.03831900283694267, -0.0005294815055094659, -0.0005324228550307453, -0.00036255581653676927, -0.0003638393827714026, -0.0003169524425175041, -0.00014623136667069048, -0.00011701732000801712, -8.261851326096803e-05, -8.960491686593741e-05, -7.330407242989168e-05, -3.281530734966509e-05, 1.3864937500329688e-06, 2.1780306269647554e-05, 6.13234033153276e-06, 2.3104505089577287e-05, 3.666399425128475e-05, 7.106110570020974e-05, 8.821438677841797e-05, 0.00010208554158452898, 0.0001189856993732974, 0.00012521733879111707, 0.00013551551091950387, 0.00014459132216870785, 0.00015255466860253364, 0.00015916656411718577, 0.00020000476797576994, 0.00024169567041099072, 0.00025320210261270404, 0.00024212828429881483, 0.0002539843844715506, 0.00024225760716944933, 0.0002341882063774392, 0.00022102014918345958, 0.0002010873140534386, 0.053123243153095245, 0.00019045981753151864, 0.00018846121383830905, 0.00018075267144013196, 0.00017448556900490075, 0.00016743381274864078, 0.0001429130497854203, 0.00013306063192430884, 0.00012219890777487308, 7.254930824274197e-05, 4.150607855990529e-05, 2.1021516658947803e-05, 1.996710579987848e-06, -3.2503969578101533e-06, -7.495914815081051e-06, -1.1103488759545144e-05, -1.4070600627746899e-05, -1.4913201084709726e-05, -9.679947652330156e-06, -2.2569125576410443e-05, -1.9750565115828067e-05, -2.0552517526084557e-05, -6.256136839510873e-05, -6.848217890365049e-05, -6.147754902485758e-05, -5.3833151469007134e-05, -4.5890832552686334e-05, -1.4736430784978438e-05, -1.9487850295263343e-05, -1.3114507964928634e-05, -1.0035577361122705e-05, -8.50864944368368e-06, -2.200128074036911e-05, -1.2048566532030236e-05, 5.049119135946967e-05, -2.520858402021986e-07, -8.608787538832985e-06, 3.2002133139030775e-06, 0.001424888032488525, 1.6517998346898821e-06, 1.0943336974378326e-06, -2.189716269640485e-06, 1.3736371329287067e-06, 2.034589670074638e-06, 2.9005141186644323e-06, 1.1909666000065044e-06, -1.8614242662806646e-06, -2.8926342565682717e-06, -3.970525085605914e-06, 0.0011647766223177314]","[5.4754086704633664e-06, 0.0007282492006197572, 3.4721733754849993e-07, 0.002336750505492091, 6.027895142324269e-05, 5.160919681657106e-05, 1.8485441160009941e-06, 7.591389294248074e-05, 2.7065561880590394e-05, 6.868100172141567e-05, 3.7833586929991725e-07, 5.212646283325739e-05, 0.00019536045147106051, 0.0001647030730964616, 0.00011120017734356225, 0.00013951775326859206, 7.905506936367601e-05, 9.560520993545651e-05, 8.586020703660324e-05, 2.1276375264278613e-05, 1.5612535207765177e-05, 8.80017159943236e-06, 1.1569816706469283e-05, 8.558617082599085e-06, 1.889557097456418e-06, 3.6835710037763647e-09, 9.862050092124264e-07, 8.40648226585472e-08, 1.271836140404048e-06, 3.396256943233311e-06, 1.3412463886197656e-05, 2.1630230548908003e-05, 3.0218332540243864e-05, 4.264968083589338e-05, 4.88427140226122e-05, 5.901591794099659e-05, 6.902201130287722e-05, 7.864819053793326e-05, 8.777482435107231e-05, 0.00014218103024177253, 0.0002124798484146595, 0.00023832418082747608, 0.00022314864327199757, 0.00025178518262691796, 0.00023459133808501065, 0.0002241871552541852, 0.00020440551452338696, 0.000173220454598777, 0.00015885794709902257, 0.00014660497254226357, 0.00013360416051000357, 0.00011524413275765255, 0.0001015592715702951, 8.964260632637888e-05, 6.328439485514536e-05, 5.3680501878261566e-05, 4.4535354390973225e-05, 1.550007436890155e-05, 5.023786798119545e-06, 1.2790387700079009e-06, 1.1475647099246089e-08, 3.070823595408001e-08, 1.66763058473407e-07, 3.745782066744141e-07, 6.172791700009839e-07, 7.126157015591161e-07, 3.097572118804237e-07, 1.7415660522601684e-06, 1.3815035799780162e-06, 1.5609327874699375e-06, 1.5167192032095045e-05, 1.9083783627138473e-05, 1.6183545085368678e-05, 1.3146148376108613e-05, 1.0127479981747456e-05, 1.1129294534839573e-06, 2.0930165192112327e-06, 1.0218121815341874e-06, 6.468707169915433e-07, 5.07596439547342e-07, 3.7160125430091284e-06, 1.2256630270712776e-06, 2.376581142016221e-05, 6.584253142705165e-10, 8.592069775659184e-07, 1.340340674005347e-07, 8.741125157030183e-08, 4.644692808142281e-08, 2.3497285894791275e-08, 1.0983704612499423e-07, 5.076930875702601e-08, 1.3360887862745585e-07, 3.2851039577508345e-07, 6.745823810661022e-08, 2.0211142270909477e-07, 6.029052315170702e-07, 1.413421955476224e-06, 0.1524794101715088]",98
