Episode,Reward,Actor_Loss,Critic_Loss,Duration
25,0.39008419401943684,"[-0.04229850322008133, -0.04059503227472305, -0.041331496089696884, 0.13742896914482117, 0.005109512247145176, -0.006264256779104471, -0.017581403255462646, 0.032611649483442307, 0.004526420496404171, -0.03477530926465988, -0.022543136030435562, -0.14787615835666656, -0.09612992405891418, 0.23290790617465973, -0.008976278826594353, -0.10350145399570465, -0.07337719202041626, -0.04858942702412605, 0.12374778836965561, 0.19109103083610535, 0.14411523938179016, -0.1674056500196457, 0.1624489277601242, -0.191409170627594, -0.018830418586730957, 0.10026638209819794, 0.07777521014213562, 0.05194247514009476, 0.04174095392227173, -0.0012361721601337194, -0.0008016651263460517, -0.0003184401721227914, -0.00012847236939705908, -4.946876288158819e-05, -1.839152719185222e-05, -8.833566425892059e-06, 3.402283937248285e-06, 3.0486708055832423e-06, 1.8767184428725159e-06, 1.2212485671625473e-06, 7.839303748369275e-07, 6.662321538897231e-07, 3.742447688637185e-06]","[0.0007264022133313119, 0.0005093844956718385, 0.0012602407950907946, 0.008023404516279697, 1.2543985576485284e-05, 2.4747052520979196e-05, 0.00014350921264849603, 0.0007767296046949923, 1.3379863048612606e-05, 0.0005556368269026279, 0.0003691553429234773, 0.01728888973593712, 0.00876087136566639, 0.05423245579004288, 6.776725786039606e-05, 0.009501115418970585, 0.005440432578325272, 0.002870789263397455, 0.02125006914138794, 0.04826105013489723, 0.023032113909721375, 0.020847288891673088, 0.01839679293334484, 0.016508443281054497, 0.00014741465565748513, 0.005792164709419012, 0.0018995767459273338, 0.0004361972969491035, 0.00019357100245542824, 0.0007845177315175533, 0.00195027282461524, 0.0016332123195752501, 0.0012704359833151102, 0.0008152606897056103, 0.0004457748436834663, 0.0003744521818589419, 0.00018714759789872915, 0.0004692537186201662, 0.0005160308792255819, 0.0005921093979850411, 0.000615785364061594, 0.0010557598434388638, 0.07387905567884445]",43
26,0.12290464527904987,"[0.0019258791580796242, 0.014672747813165188, -0.0016029156977310777, 0.006417366676032543, 0.001818399177864194, 0.0007822584011591971, 0.00015407968021463603, 3.592231951188296e-05, 2.1614190700347535e-05, 1.9032095224247314e-05, 1.0339541404391639e-05, 5.116449301567627e-06, 2.163958015444223e-06, 1.3109599876770517e-06, 6.991376721998677e-07, -1.3737709195993375e-05]","[7.268336048582569e-06, 0.002820129506289959, 0.0002677343145478517, 0.001310177962295711, 0.0008493746863678098, 0.0011718741152435541, 0.00030265722307376564, 9.740558016346768e-05, 0.0001868431718321517, 0.0006901537417434156, 0.0008771797292865813, 0.0008414157200604677, 0.0005360493087209761, 0.0006420320714823902, 0.0005416154745034873, 0.5747955441474915]",16
27,0.0569259449839592,"[0.11524895578622818, 0.17494677007198334, 0.011991552077233791, -0.0386272631585598, -0.5790773630142212, -0.07318757474422455, 0.008382945321500301, 0.0026924344711005688, 5.6743570894468576e-05, 0.0024546149652451277]","[0.005695981904864311, 0.014078541658818722, 8.664460619911551e-05, 0.0010814594570547342, 0.1298193782567978, 0.001985252369195223, 0.0009553111158311367, 0.0009101116447709501, 3.5252360248705372e-06, 0.050634849816560745]",10
28,0.24652155488729477,"[-0.024385465309023857, 0.09456425905227661, 0.007992318831384182, 0.045286934822797775, 0.004867183975875378, 0.018228646367788315, -0.0007127272547222674, 0.006051104515790939, -0.0021396102383732796, -0.0013863352360203862, -0.0007030606502667069, -0.0003403853334020823, -0.00015645631356164813, -6.666054105153307e-05, -3.256564377807081e-05, -1.847730527515523e-05, -8.416364835284185e-06, -3.992377514805412e-06, -2.009624040510971e-06, -5.767523703070765e-07, -8.831947297949228e-07, -4.431859679243644e-07, 1.4320144714474736e-07, 4.1248512161473627e-07, 3.1301175340558984e-07, 2.2582135272841697e-07, 2.301164272466849e-07, 1.8673414103886898e-07, 1.4218454680303694e-07, 1.2738003078993643e-06]","[0.00021177693270146847, 0.0028597505297511816, 1.7227628632099368e-05, 0.0054895030334591866, 0.00022430988610722125, 0.0037216513883322477, 2.539218621677719e-05, 0.001978081651031971, 0.0011181843001395464, 0.002032980788499117, 0.002137105679139495, 0.0019186296267434955, 0.0014543549623340368, 0.0008932100608944893, 0.0006835823296569288, 0.0006723557598888874, 0.00040650268783792853, 0.00025512013235129416, 0.00017302380001638085, 3.6662633647210896e-05, 0.00021352591284085065, 0.00012846567551605403, 3.078559893765487e-05, 0.0005694464780390263, 0.0007034376030787826, 0.0007537165656685829, 0.0015519593143835664, 0.0019470121478661895, 0.002104440238326788, 0.28544434905052185]",30
29,0.00349319726228714,"[-0.1457415670156479, 0.07021577656269073, -0.00037858515861444175, -0.0006673072348348796]","[0.007999071851372719, 0.0008028273587115109, 2.1626921807182953e-05, 0.0006736913928762078]",4
30,0.28767986316233873,"[-0.07078620791435242, -0.012287418358027935, 0.050522226840257645, 0.04973442479968071, -0.02813863754272461, 0.04908617213368416, -0.03570246323943138, 0.04383494332432747, -0.037825506180524826, 0.0067738378420472145, -0.0006460391450673342, -0.09804639220237732, 0.08326813578605652, -0.06490449607372284, 0.09799510985612869, 0.05249704793095589, 0.03193499520421028, 0.008111217059195042, 0.007756076753139496, 0.0017571533098816872, 0.010153465904295444, 0.0013277014950290322, 0.009893936105072498, -0.011283534578979015, 0.020481687039136887, 0.0020388455595821142, 0.003945064265280962, 0.0038354401476681232, 0.00017838829080574214, 0.0007699558627791703, 0.00300126476213336, -0.0005932205822318792, -0.4343230724334717]","[0.006884699687361717, 0.0007167339790612459, 0.0002998799318447709, 0.006810909137129784, 0.0012586723314598203, 0.0005646901554428041, 0.0004785310011357069, 0.0025239179376512766, 0.002681524958461523, 5.862700709258206e-05, 1.5238539674555796e-07, 0.00222986564040184, 0.008486284874379635, 0.0071577224880456924, 0.0024734940379858017, 0.0010018757311627269, 0.000592406780924648, 0.00014414152246899903, 0.00014569713675882667, 8.243706361099612e-06, 6.125980871729553e-05, 1.0504849115022807e-06, 0.00017810025019571185, 7.480041676899418e-05, 0.0002457937225699425, 1.1157231710967608e-05, 5.878936644876376e-05, 3.921941606677137e-05, 9.665745892561972e-08, 2.522081103961682e-06, 4.7141893446678296e-06, 1.2209164879095624e-06, 0.7457399368286133]",33
31,0.2589916121214628,"[0.0654110386967659, -0.06609103083610535, -0.055523451417684555, -0.07757598906755447, 0.21992523968219757, -0.023350929841399193, -0.16343232989311218, 0.3742768168449402, -0.1761598140001297, -0.010925686918199062, -0.0017387843690812588, 0.008494838140904903, 0.16849617660045624, 0.21812660992145538, -0.00932703074067831, -0.005134157370775938, 0.12599964439868927, -0.007242121733725071, -0.013063588179647923, 0.16424892842769623, 0.006111243274062872, 0.057672299444675446, -0.007335925940424204, -0.019932366907596588, -0.02407851628959179, -0.022670891135931015, -0.13154336810112, 0.24191778898239136, -0.12340787798166275, -0.00523598026484251, 0.37161388993263245]","[0.0018670503050088882, 0.0018373766215518117, 0.0018850053893402219, 0.00384640134871006, 0.020017514005303383, 0.00033809017622843385, 0.012643116526305676, 0.034984290599823, 0.011441818438470364, 4.9223883252125233e-05, 2.264987415401265e-06, 1.632692146813497e-05, 0.022771388292312622, 0.042677752673625946, 3.9991758967516944e-05, 1.82523945113644e-05, 0.006550483871251345, 1.5474448446184397e-05, 0.00012493939721025527, 0.024468807503581047, 2.4592884074081667e-05, 0.0027190237306058407, 4.2253173887729645e-05, 0.0002818356442730874, 0.00043327725143171847, 0.00018909286882262677, 0.019123321399092674, 0.05250563099980354, 0.016747692599892616, 3.496767385513522e-05, 0.13496291637420654]",31
32,0.12174306809902191,"[0.1093483492732048, 0.01416677888482809, 0.008723106235265732, 0.0018217109609395266, 0.0005690521793439984, 0.0001561920071253553, -1.4099171494308393e-05, -1.3455492080538534e-05, 3.0724238513357705e-06, 4.1020504681910097e-07, 2.0090385532967048e-06, 2.8216593364049913e-06, 1.5174715599641786e-06, 7.505186658818275e-07, 3.2785109738142637e-07, -1.2698715181613807e-05]","[0.015677032992243767, 0.0011499481042847037, 0.0028474375139921904, 0.0008740561315789819, 0.0005708725657314062, 0.00026142055867239833, 1.1606846783251967e-05, 5.189069270272739e-05, 1.2062651876476593e-05, 8.732558853807859e-07, 7.787859067320824e-05, 0.0005259884055703878, 0.00048165363841690123, 0.00034693803172558546, 0.00017997605027630925, 0.6925845146179199]",16
33,0.06857781391590834,"[0.013946249149739742, -0.017363999038934708, 0.010233125649392605, 0.04477734491229057, 0.0007699165144003928, -0.0003704003756865859, -0.001991498516872525, 0.00191972975153476, 0.0004876284801866859, 0.00011742131755454466, -0.00010648267198121175]","[0.0002273175778100267, 0.0002684029168449342, 5.63481698918622e-05, 0.001068256446160376, 7.778972417327168e-07, 4.187934621313616e-07, 0.0001313009997829795, 0.0014733196003362536, 0.0010246160672977567, 0.000544724753126502, 0.003453308716416359]",11
34,0.049622843973338604,"[0.035922180861234665, -0.04413766786456108, -0.009002963081002235, -0.0013657528907060623, -0.0008304742514155805, -0.0001653950021136552, 3.900101364706643e-05, 8.402981620747596e-06, 0.00023117486853152514]","[0.00029084651032462716, 0.0038961884565651417, 0.0011539955157786608, 0.00023958623933140188, 0.0007763074827380478, 0.0002365282125538215, 8.856481144903228e-05, 2.4057711925706826e-05, 0.09311994165182114]",9
35,-0.0050179483368992805,"[0.008941510692238808, -0.06671895831823349, -0.008065391331911087]","[2.587987546576187e-05, 0.0010196290677413344, 0.0029185733292251825]",3
36,0.16154661681503057,"[0.2167210876941681, -0.0404750294983387, -0.10160275548696518, -0.02428143098950386, 0.12006494402885437, -0.01762424223124981, 0.03890657797455788, 0.08111327886581421, 0.02696984075009823, 0.06163749098777771, -0.14409984648227692, 0.2991196811199188, 0.06862101703882217, -0.01818573661148548, 0.035380784422159195, -0.0004619230458047241, 0.028806913644075394, 0.0008404959226027131, -0.02060684561729431, 0.005455596372485161, -0.4625210165977478]","[0.026375936344265938, 0.001374833402223885, 0.0033713881857693195, 0.0002523472940083593, 0.00711193960160017, 0.0001916790788527578, 0.0006604355876334012, 0.0027526933699846268, 0.0001593579218024388, 0.0010623534908518195, 0.005009342450648546, 0.04268782585859299, 0.003244968131184578, 0.0002471946063451469, 0.0018198805628344417, 2.798632579015248e-07, 0.0006154629518277943, 5.524501602849341e-07, 0.0006034939433448017, 5.3162868425715715e-05, 0.17368514835834503]",21
37,0.4035455994307995,"[0.26071640849113464, 0.04579031467437744, 0.03194087743759155, 0.017619557678699493, -0.03459133952856064, -0.0006234332686290145, 0.00041154507198370993, 0.1719992309808731, 0.011843605898320675, -0.04366376996040344, 0.044755905866622925, -0.18309201300144196, 0.10040608048439026, -0.2299303412437439, 0.10453686118125916, -0.08174581825733185, 0.012443005107343197, 0.027781423181295395, 0.06316988170146942, -0.1111677959561348, 0.07271414995193481, -0.0002836989879142493, -0.0058990297839045525, -0.009255562908947468, -0.004910968244075775, -0.00270057306624949, -0.0012787249870598316, -0.0006533893174491823, -0.00033530715154483914, -0.00018525948689784855, -7.692508370382711e-05, -3.950443715439178e-05, -1.2301921742619015e-05, -3.7160909869271563e-06, 8.026689215512306e-07, 1.2837507483709487e-06, 1.9007197238352092e-07, 6.626540880461107e-07, 8.946030902734492e-07, 9.366094673168845e-07, 8.539096825188608e-07, 8.10126607575512e-07, 6.945998620722094e-07, 6.322440526673745e-07, 5.111069754093478e-07, 4.0324394490198756e-07, 7.138019554986386e-06]","[0.034650903195142746, 0.001764059765264392, 0.0002542041474953294, 0.00019754760432988405, 0.0014493527123704553, 2.3732843601464992e-07, 3.188292794220615e-07, 0.017014624550938606, 0.00019964079547207803, 0.00045943845179863274, 0.0018349825404584408, 0.014404800720512867, 0.006502101197838783, 0.013236815109848976, 0.0067799692042171955, 0.005483364220708609, 7.175602513598278e-05, 0.0010423619532957673, 0.0033062573056668043, 0.008841768838465214, 0.006351024843752384, 2.712280320338323e-07, 0.00040173681918531656, 0.003786798333749175, 0.004096916876733303, 0.004609192255884409, 0.003587672719731927, 0.0030461158603429794, 0.0024430949706584215, 0.0021480757277458906, 0.0010193564230576158, 0.0007050549611449242, 0.0001712337980279699, 3.758798266062513e-05, 4.066090696142055e-06, 2.3313958081416786e-05, 1.1088832252426073e-06, 2.837360807461664e-05, 0.00010567131539573893, 0.00022915814770385623, 0.00036680998164229095, 0.0006151347188279033, 0.0008238470763899386, 0.0012094884878024459, 0.0013543955283239484, 0.001428449060767889, 0.7317042946815491]",47
38,0.22591969929635525,"[-0.062279265373945236, 0.014091437682509422, -0.04255985468626022, 0.1100383847951889, -0.02304564230144024, -0.008712784387171268, 0.07839393615722656, 0.0013337755808606744, 0.00016399876039940864, 0.00026843653176911175, 0.00016585316916462034, 0.00018401177658233792, 7.364277553278953e-05, 3.301795004517771e-05, 1.545309896755498e-05, 8.84917699295329e-06, 1.30610749238258e-06, -4.3644249672070146e-06, -3.872558863804443e-06, -2.8351387300062925e-06, -2.351790044485824e-06, -1.692445266598952e-06, -3.8053431694606843e-07, -3.559634933480993e-07, -4.34574587870884e-07, -4.2486942675168393e-07, -2.1669766283594072e-05]","[0.0020645284093916416, 5.561022771871649e-05, 0.0008040627581067383, 0.008604521863162518, 0.0002412139147054404, 0.0002879215171560645, 0.0011100085685029626, 0.0001293895038543269, 8.694137250131462e-06, 9.779952233657241e-05, 0.00014520184777211398, 0.0006419353885576129, 0.0003450886579230428, 0.00021906683105044067, 0.0001428997638868168, 0.00013190203753765672, 7.678551810386125e-06, 0.00021831231424584985, 0.00041708655771799386, 0.0005188877112232149, 0.0007942268275655806, 0.0008747858228161931, 9.025503823067993e-05, 0.00015544162306468934, 0.0004389357927720994, 0.0007633165223523974, 3.51188063621521]",27
39,0.1593964183703065,"[0.016692940145730972, 0.017617804929614067, 0.0076615712605416775, 0.0016133893514052033, 0.00011233029363211244, -0.0003829163033515215, -0.00025446995277889073, -0.00011432258179411292, -4.581230314215645e-05, -1.7899586964631453e-05, -4.2972683331754524e-06, 9.316972295891901e-07, 1.5126948937904672e-06, 1.5562264934487757e-06, 1.3449758853312233e-06, 1.18329000997619e-06, 9.6274527550122e-07, 7.861804078856949e-07, 6.080748562453664e-07, 1.2044835784763563e-05]","[0.00039745104731991887, 0.0019304597517475486, 0.002015275415033102, 0.000507360091432929, 1.331865496467799e-05, 0.0007891062996350229, 0.0016497252508997917, 0.0014664225745946169, 0.0009688367135822773, 0.0005704254726879299, 0.00011938807438127697, 1.9178027287125587e-05, 0.00016262405551970005, 0.0005208392394706607, 0.0011076228693127632, 0.002288311952725053, 0.003800609614700079, 0.006019799504429102, 0.007869645953178406, 6.380569934844971]",20
40,0.29777626506984234,"[-0.17794397473335266, 0.10302040725946426, -0.09016619622707367, 0.27191606163978577, -0.10606876760721207, 0.13952641189098358, 0.2966390550136566, 0.04160183295607567, 0.024690881371498108, 0.023907776921987534, 0.1601591855287552, 0.01961277239024639, 0.005954967346042395, 0.0021028760820627213, 0.0007416117587126791, 0.000483794545289129, 0.00020374856831040233, 5.819520083605312e-05, 2.7743144528358243e-05, 1.6171128663700074e-05, 1.7079648273465864e-07, -3.9997730709728785e-06, -6.263428986130748e-06, -6.35734295428847e-06, -5.8027831073559355e-06, -4.834728770219954e-06, -4.0004765651247e-06, -3.228758941986598e-06, -2.572543507994851e-06, -2.015036443481222e-06, -1.5200272400761605e-06, -6.473105713666882e-07, -5.011139592170366e-07, -4.1872291944855533e-07, -3.0736555345356464e-07, -1.4568415281246416e-05]","[0.02793915942311287, 0.0046542189083993435, 0.006731628440320492, 0.014581011608242989, 0.007641274482011795, 0.012636388652026653, 0.021905500441789627, 0.0005608709179796278, 0.0006532430998049676, 0.0014511335175484419, 0.0034628408029675484, 0.01129748485982418, 0.0038985423743724823, 0.0017806664109230042, 0.0007808587397448719, 0.0011159064015373588, 0.0006325015565380454, 0.00015699116920586675, 0.00010356437996961176, 9.773351484909654e-05, 2.9059776807116577e-08, 4.0857692511053756e-05, 0.00024833076167851686, 0.0006119604804553092, 0.0011798841878771782, 0.0018338975496590137, 0.002732121152803302, 0.0037547724787145853, 0.004877219442278147, 0.005957253742963076, 0.006554102525115013, 0.0022294798400253057, 0.0023891942109912634, 0.0029655853286385536, 0.0028262087143957615, 10.620377540588379]",36
41,0.1612767055630684,"[-0.02881341613829136, -0.03620966523885727, -0.009026356972754002, 0.0048420624807477, 0.004140167497098446, -0.028058869764208794, -0.006753718014806509, -0.001661980990320444, -0.0009328179876320064, -0.0003402105940040201, -0.00014944662689231336, -7.038744661258534e-05, -2.4982926333905198e-05, -5.693336333933985e-06, 3.426330579259229e-07, 1.7819885442804662e-06, 1.977747388082207e-06, 1.7838278836279642e-06, 1.4857459973427467e-06, 4.1030656575458124e-05]","[0.00040307475137524307, 0.0005318691837601364, 2.7185544240637682e-05, 0.00034635543124750257, 0.002049313159659505, 0.006379215978085995, 0.0030016687233000994, 0.0014274242566898465, 0.0031891746912151575, 0.0026661574374884367, 0.002875524340197444, 0.0032122128177434206, 0.0018371763871982694, 0.00039195295539684594, 5.303279522195226e-06, 0.0004875028971582651, 0.0018763074185699224, 0.004364531021565199, 0.007925114594399929, 14.62537670135498]",20
